"id","name","description","handle","mpath","is_active","is_internal","rank","parent_category_id","created_at","updated_at","deleted_at","metadata"
"pcat_01KE1PPWMT1V0CR6NCS0VA9BQ5","DVD-RAM Discs","","dvd-ram-discs","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPW2BVWTG2WWE4YW4MENM.pcat_01KE1PPWMT1V0CR6NCS0VA9BQ5",True,False,8,"pcat_01KE1PPW2BVWTG2WWE4YW4MENM","2026-01-03 10:33:35.643+00","2026-01-03 10:33:35.643+00",NULL,"{""original_id"": ""760794"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Blank Media > DVD-RAM Discs"", ""original_level"": 4}"
"pcat_01KE1PPWPWHV7QTBTDSCZXFB0C","DVD-RW Discs","","dvd-rw-discs-2","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPW2BVWTG2WWE4YW4MENM.pcat_01KE1PPWPWHV7QTBTDSCZXFB0C",True,False,9,"pcat_01KE1PPW2BVWTG2WWE4YW4MENM","2026-01-03 10:33:35.708+00","2026-01-03 10:33:35.708+00",NULL,"{""original_id"": ""1036660"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Blank Media > DVD-RW Discs"", ""original_level"": 4}"
"pcat_01KE1PPWRW4DR2GNCFXA4PCPJT","Data Cartridges","","data-cartridges","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPW2BVWTG2WWE4YW4MENM.pcat_01KE1PPWRW4DR2GNCFXA4PCPJT",True,False,10,"pcat_01KE1PPW2BVWTG2WWE4YW4MENM","2026-01-03 10:33:35.772+00","2026-01-03 10:33:35.772+00",NULL,"{""original_id"": ""229180"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Blank Media > Data Cartridges"", ""original_level"": 4}"
"pcat_01KEC4Y1CJEA7YD93PTWR3EEC1","Hair Accessories","","hair-accessories-2","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P7TGMWGHKSNWNXAG0V9X.pcat_01KEC4Y1CJEA7YD93PTWR3EEC1",True,False,3,"pcat_01KEC4P7TGMWGHKSNWNXAG0V9X","2026-01-07 11:54:34.258+00","2026-01-07 11:54:34.258+00",NULL,"{""original_id"": ""11057971"", ""original_path"": ""Beauty > Personal Care > Hair Care > Hair Accessories"", ""original_level"": 2}"
"pcat_01KEC4YD3DMMHACPWQ1ECWZ0K0","Women's","","women-s-2","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4YAY3GEX1A4WX0CEP5FZS.pcat_01KEC4YD3DMMHACPWQ1ECWZ0K0",True,False,1,"pcat_01KEC4YAY3GEX1A4WX0CEP5FZS","2026-01-07 11:54:46.253+00","2026-01-07 11:54:46.253+00",NULL,"{""original_id"": ""13269990011"", ""original_path"": ""Beauty > Shave & Hair Removal > Women's"", ""original_level"": 2}"
"pcat_01KE1PQVN001F48494X0RYCZEY","Tablet Accessories","","tablet-accessories","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQNSFKWS419CNSEJ5KZM9.pcat_01KE1PQVN001F48494X0RYCZEY",True,False,7,"pcat_01KE1PQNSFKWS419CNSEJ5KZM9","2026-01-03 10:34:07.392+00","2026-01-03 10:34:07.392+00",NULL,"{""original_id"": ""2348628011"", ""original_path"": ""Electronics > Computers & Accessories > Tablet Accessories"", ""original_level"": 2}"
"pcat_01KEC4YJ41CVJK9Q1GE43RCS32","Children's Sunscreen","","children-s-sunscreen","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4YEXJTQXPFE7N66ZYAA65.pcat_01KEC4YHSNJYDP9MAVRR9P4GX9.pcat_01KEC4YJ0PJ5MG7542V37NHG8J.pcat_01KEC4YJ41CVJK9Q1GE43RCS32",True,False,1,"pcat_01KEC4YJ0PJ5MG7542V37NHG8J","2026-01-07 11:54:51.393+00","2026-01-07 11:54:51.393+00",NULL,"{""original_id"": ""166860011"", ""original_path"": ""Beauty > Personal Care > Skin Care > Sunscreens & Tanning Products > Sunscreens > Children's Sunscreen"", ""original_level"": 4}"
"pcat_01KEC4YJ5YB1S400JWBXP0FHHE","Facial Sunscreens","","facial-sunscreens","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4YEXJTQXPFE7N66ZYAA65.pcat_01KEC4YHSNJYDP9MAVRR9P4GX9.pcat_01KEC4YJ0PJ5MG7542V37NHG8J.pcat_01KEC4YJ5YB1S400JWBXP0FHHE",True,False,2,"pcat_01KEC4YJ0PJ5MG7542V37NHG8J","2026-01-07 11:54:51.454+00","2026-01-07 11:54:51.454+00",NULL,"{""original_id"": ""7792567011"", ""original_path"": ""Beauty > Personal Care > Skin Care > Sunscreens & Tanning Products > Sunscreens > Facial Sunscreens"", ""original_level"": 4}"
"pcat_01KEC4YJ7Q4Y92FZ7WXXAKX5TH","Lip Sunscreens","","lip-sunscreens","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4YEXJTQXPFE7N66ZYAA65.pcat_01KEC4YHSNJYDP9MAVRR9P4GX9.pcat_01KEC4YJ0PJ5MG7542V37NHG8J.pcat_01KEC4YJ7Q4Y92FZ7WXXAKX5TH",True,False,3,"pcat_01KEC4YJ0PJ5MG7542V37NHG8J","2026-01-07 11:54:51.511+00","2026-01-07 11:54:51.511+00",NULL,"{""original_id"": ""11062691"", ""original_path"": ""Beauty > Personal Care > Skin Care > Sunscreens & Tanning Products > Sunscreens > Lip Sunscreens"", ""original_level"": 4}"
"pcat_01KEC4YJ9GF8XCD8HGQNZJN7VM","Tanning Oils & Lotions","","tanning-oils-lotions","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4YEXJTQXPFE7N66ZYAA65.pcat_01KEC4YHSNJYDP9MAVRR9P4GX9.pcat_01KEC4YJ9GF8XCD8HGQNZJN7VM",True,False,4,"pcat_01KEC4YHSNJYDP9MAVRR9P4GX9","2026-01-07 11:54:51.568+00","2026-01-07 11:54:51.568+00",NULL,"{""original_id"": ""11062731"", ""original_path"": ""Beauty > Personal Care > Skin Care > Sunscreens & Tanning Products > Tanning Oils & Lotions"", ""original_level"": 3}"
"pcat_01KE1PPWTZWQQVNBF0ECMJ19WT","Floppy Diskettes","","floppy-diskettes","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPW2BVWTG2WWE4YW4MENM.pcat_01KE1PPWTZWQQVNBF0ECMJ19WT",True,False,11,"pcat_01KE1PPW2BVWTG2WWE4YW4MENM","2026-01-03 10:33:35.839+00","2026-01-03 10:33:35.839+00",NULL,"{""original_id"": ""172461"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Blank Media > Floppy Diskettes"", ""original_level"": 4}"
"pcat_01KE1PPWX3JMZTA8HB5H0Y2D2J","Minidiscs","","minidiscs","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPW2BVWTG2WWE4YW4MENM.pcat_01KE1PPWX3JMZTA8HB5H0Y2D2J",True,False,12,"pcat_01KE1PPW2BVWTG2WWE4YW4MENM","2026-01-03 10:33:35.908+00","2026-01-03 10:33:35.908+00",NULL,"{""original_id"": ""172539"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Blank Media > Minidiscs"", ""original_level"": 4}"
"pcat_01KE1PPWZ3XEFJ2HP3RKRTG4RA","Zip Discs","","zip-discs","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPW2BVWTG2WWE4YW4MENM.pcat_01KE1PPWZ3XEFJ2HP3RKRTG4RA",True,False,13,"pcat_01KE1PPW2BVWTG2WWE4YW4MENM","2026-01-03 10:33:35.971+00","2026-01-03 10:33:35.971+00",NULL,"{""original_id"": ""172462"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Blank Media > Zip Discs"", ""original_level"": 4}"
"pcat_01KE1PPX1AG1QNNAPBB1ZBNHCM","Blue Light Blocking Glasses","","blue-light-blocking-glasses","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX1AG1QNNAPBB1ZBNHCM",True,False,2,"pcat_01KE1PPVM97MY0BBVK3Y2GJDZS","2026-01-03 10:33:36.042+00","2026-01-03 10:33:36.042+00",NULL,"{""original_id"": ""17919093011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Blue Light Blocking Glasses"", ""original_level"": 3}"
"pcat_01KE1PPX3DRBQQZZS16QB4R5GH","Cable Security Devices","","cable-security-devices","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX3DRBQQZZS16QB4R5GH",True,False,3,"pcat_01KE1PPVM97MY0BBVK3Y2GJDZS","2026-01-03 10:33:36.109+00","2026-01-03 10:33:36.109+00",NULL,"{""original_id"": ""11036541"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cable Security Devices"", ""original_level"": 3}"
"pcat_01KE1PPX58FWFRFRFVNFXF89ES","Cables & Interconnects","","cables-interconnects","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES",True,False,4,"pcat_01KE1PPVM97MY0BBVK3Y2GJDZS","2026-01-03 10:33:36.168+00","2026-01-03 10:33:36.168+00",NULL,"{""original_id"": ""172463"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects"", ""original_level"": 3}"
"pcat_01KE1PPX7AT6Z3GK1DK9SNB53S","Ethernet Cables","","ethernet-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPX7AT6Z3GK1DK9SNB53S",True,False,0,"pcat_01KE1PPX58FWFRFRFVNFXF89ES","2026-01-03 10:33:36.234+00","2026-01-03 10:33:36.234+00",NULL,"{""original_id"": ""464398"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > Ethernet Cables"", ""original_level"": 4}"
"pcat_01KE1PPXA6SJTGEWSK6EZ965W9","Cat 5 Cables","","cat-5-cables","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP.pcat_01KE1PPVM97MY0BBVK3Y2GJDZS.pcat_01KE1PPX58FWFRFRFVNFXF89ES.pcat_01KE1PPX7AT6Z3GK1DK9SNB53S.pcat_01KE1PPXA6SJTGEWSK6EZ965W9",True,False,0,"pcat_01KE1PPX7AT6Z3GK1DK9SNB53S","2026-01-03 10:33:36.327+00","2026-01-03 10:33:36.327+00",NULL,"{""original_id"": ""9938476011"", ""original_path"": ""Electronics > Accessories & Supplies > Computer Accessories > Cables & Interconnects > Ethernet Cables > Cat 5 Cables"", ""original_level"": 0}"
"pcat_01KE1PQVRY1P59ERG0391TEBMM","Bags","","bags","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQNSFKWS419CNSEJ5KZM9.pcat_01KE1PQVN001F48494X0RYCZEY.pcat_01KE1PQVQ07ZSCFW3MXHTTCN0K.pcat_01KE1PQVRY1P59ERG0391TEBMM",True,False,0,"pcat_01KE1PQVQ07ZSCFW3MXHTTCN0K","2026-01-03 10:34:07.518+00","2026-01-06 15:21:24.588+00",NULL,"{""original_id"": ""10032723011"", ""thumb_image"": ""/static/1767431911074--.webp"", ""original_path"": ""Electronics > Computers & Accessories > Tablet Accessories > Bags, Cases & Sleeves > Bags"", ""original_level"": 4}"
"pcat_01KEC4P2ZFDQBB4TFWMMQ0591K","Foot, Hand & Nail Care","","foot-hand-nail-care","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K",True,False,0,"pcat_01KEC4P2WST0HX1JQ8YQJT433B","2026-01-07 11:50:13.743+00","2026-01-07 11:50:13.743+00",NULL,"{""original_id"": ""17242866011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care"", ""original_level"": 1}"
"pcat_01KEC4P31WETHABMYTK8RNREWF","Foot & Hand Care","","foot-hand-care","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P31WETHABMYTK8RNREWF",True,False,0,"pcat_01KEC4P2ZFDQBB4TFWMMQ0591K","2026-01-07 11:50:13.82+00","2026-01-07 11:50:13.82+00",NULL,"{""original_id"": ""11062211"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Foot & Hand Care"", ""original_level"": 2}"
"pcat_01KEC4P33RPH0C461SM6P59M82","Foot Creams & Lotions","","foot-creams-lotions","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P31WETHABMYTK8RNREWF.pcat_01KEC4P33RPH0C461SM6P59M82",True,False,0,"pcat_01KEC4P31WETHABMYTK8RNREWF","2026-01-07 11:50:13.88+00","2026-01-07 11:50:13.88+00",NULL,"{""original_id"": ""3780041"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Foot & Hand Care > Foot Creams & Lotions"", ""original_level"": 3}"
"pcat_01KEC4P35YN25Y89R6ZBFEB3G9","Foot Masks","","foot-masks","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P31WETHABMYTK8RNREWF.pcat_01KEC4P35YN25Y89R6ZBFEB3G9",True,False,1,"pcat_01KEC4P31WETHABMYTK8RNREWF","2026-01-07 11:50:13.95+00","2026-01-07 11:50:13.95+00",NULL,"{""original_id"": ""17701648011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Foot & Hand Care > Foot Masks"", ""original_level"": 3}"
"pcat_01KEC4P389BP00QAPWBYXX9WP3","Hand Creams & Lotions","","hand-creams-lotions","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P31WETHABMYTK8RNREWF.pcat_01KEC4P389BP00QAPWBYXX9WP3",True,False,2,"pcat_01KEC4P31WETHABMYTK8RNREWF","2026-01-07 11:50:14.025+00","2026-01-07 11:50:14.025+00",NULL,"{""original_id"": ""11062261"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Foot & Hand Care > Hand Creams & Lotions"", ""original_level"": 3}"
"pcat_01KEC4P3A0RP2FPDG7VTQK43V7","Hand Wash","","hand-wash","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P31WETHABMYTK8RNREWF.pcat_01KEC4P3A0RP2FPDG7VTQK43V7",True,False,3,"pcat_01KEC4P31WETHABMYTK8RNREWF","2026-01-07 11:50:14.08+00","2026-01-07 11:50:14.08+00",NULL,"{""original_id"": ""11062271"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Foot & Hand Care > Hand Wash"", ""original_level"": 3}"
"pcat_01KEC4P3BXVD77MDYFM4WG6P01","Moisturizing Gloves","","moisturizing-gloves","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P31WETHABMYTK8RNREWF.pcat_01KEC4P3BXVD77MDYFM4WG6P01",True,False,4,"pcat_01KEC4P31WETHABMYTK8RNREWF","2026-01-07 11:50:14.141+00","2026-01-07 11:50:14.141+00",NULL,"{""original_id"": ""11062281"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Foot & Hand Care > Moisturizing Gloves"", ""original_level"": 3}"
"pcat_01KEC4P3DXBQG283K0MWMAG1PY","Moisturizing Socks","","moisturizing-socks","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P31WETHABMYTK8RNREWF.pcat_01KEC4P3DXBQG283K0MWMAG1PY",True,False,5,"pcat_01KEC4P31WETHABMYTK8RNREWF","2026-01-07 11:50:14.205+00","2026-01-07 11:50:14.205+00",NULL,"{""original_id"": ""390141011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Foot & Hand Care > Moisturizing Socks"", ""original_level"": 3}"
"pcat_01KEC4P3GH601BEWACFRDTGGCR","Paraffin Baths","","paraffin-baths","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P31WETHABMYTK8RNREWF.pcat_01KEC4P3GH601BEWACFRDTGGCR",True,False,6,"pcat_01KEC4P31WETHABMYTK8RNREWF","2026-01-07 11:50:14.29+00","2026-01-07 11:50:14.29+00",NULL,"{""original_id"": ""3787271"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Foot & Hand Care > Paraffin Baths"", ""original_level"": 3}"
"pcat_01KEC4P3J91W66C9S3C4C0MYCN","Salts & Soaks","","salts-soaks","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P31WETHABMYTK8RNREWF.pcat_01KEC4P3J91W66C9S3C4C0MYCN",True,False,7,"pcat_01KEC4P31WETHABMYTK8RNREWF","2026-01-07 11:50:14.345+00","2026-01-07 11:50:14.345+00",NULL,"{""original_id"": ""17269968011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Foot & Hand Care > Salts & Soaks"", ""original_level"": 3}"
"pcat_01KEC4P3MAAKH8ZFJM6768EZ2S","Scrubs","","scrubs","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P31WETHABMYTK8RNREWF.pcat_01KEC4P3MAAKH8ZFJM6768EZ2S",True,False,8,"pcat_01KEC4P31WETHABMYTK8RNREWF","2026-01-07 11:50:14.411+00","2026-01-07 11:50:14.411+00",NULL,"{""original_id"": ""17269969011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Foot & Hand Care > Scrubs"", ""original_level"": 3}"
"pcat_01KEC4P3P1R6Z3TG1TVYF122AR","Nail Art & Polish","","nail-art-polish","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P3P1R6Z3TG1TVYF122AR",True,False,1,"pcat_01KEC4P2ZFDQBB4TFWMMQ0591K","2026-01-07 11:50:14.465+00","2026-01-07 11:50:14.465+00",NULL,"{""original_id"": ""11059311"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Nail Art & Polish"", ""original_level"": 2}"
"pcat_01KEC4P3RFH5XAN39JN7JEGKBQ","Base & Top Coats","","base-top-coats","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P3P1R6Z3TG1TVYF122AR.pcat_01KEC4P3RFH5XAN39JN7JEGKBQ",True,False,0,"pcat_01KEC4P3P1R6Z3TG1TVYF122AR","2026-01-07 11:50:14.543+00","2026-01-07 11:50:14.543+00",NULL,"{""original_id"": ""17269950011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Nail Art & Polish > Base & Top Coats"", ""original_level"": 3}"
"pcat_01KEC4P3TP5YSA5SDDDF8NZSY4","Base Coat","","base-coat","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P3P1R6Z3TG1TVYF122AR.pcat_01KEC4P3RFH5XAN39JN7JEGKBQ.pcat_01KEC4P3TP5YSA5SDDDF8NZSY4",True,False,0,"pcat_01KEC4P3RFH5XAN39JN7JEGKBQ","2026-01-07 11:50:14.614+00","2026-01-07 11:50:14.614+00",NULL,"{""original_id"": ""17269952011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Nail Art & Polish > Base & Top Coats > Base Coat"", ""original_level"": 4}"
"pcat_01KE1PPBAB99K7X0G0J686QQYP","Accessories & Supplies","","accessories-supplies","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PPBAB99K7X0G0J686QQYP",True,False,0,"pcat_01KE1PPB81J41E4DHBVBSK81D1","2026-01-03 10:33:17.899+00","2026-01-03 10:33:17.899+00",NULL,"{""original_id"": ""281407"", ""original_path"": ""Electronics > Accessories & Supplies"", ""original_level"": 1}"
"pcat_01KEC4P3WMF5GYVGJMD9R5DR0P","Combination Base & Top Coats","","combination-base-top-coats","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P3P1R6Z3TG1TVYF122AR.pcat_01KEC4P3RFH5XAN39JN7JEGKBQ.pcat_01KEC4P3WMF5GYVGJMD9R5DR0P",True,False,1,"pcat_01KEC4P3RFH5XAN39JN7JEGKBQ","2026-01-07 11:50:14.676+00","2026-01-07 11:50:14.676+00",NULL,"{""original_id"": ""11059361"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Nail Art & Polish > Base & Top Coats > Combination Base & Top Coats"", ""original_level"": 4}"
"pcat_01KEC4P3YGK7GDQ9B0X8KW8TX3","Top Coat","","top-coat","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P3P1R6Z3TG1TVYF122AR.pcat_01KEC4P3RFH5XAN39JN7JEGKBQ.pcat_01KEC4P3YGK7GDQ9B0X8KW8TX3",True,False,2,"pcat_01KEC4P3RFH5XAN39JN7JEGKBQ","2026-01-07 11:50:14.737+00","2026-01-07 11:50:14.737+00",NULL,"{""original_id"": ""17269951011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Nail Art & Polish > Base & Top Coats > Top Coat"", ""original_level"": 4}"
"pcat_01KEC4P40CC5K5ZB0G4C4H7ZFQ","Curing Lamps","","curing-lamps","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P3P1R6Z3TG1TVYF122AR.pcat_01KEC4P40CC5K5ZB0G4C4H7ZFQ",True,False,1,"pcat_01KEC4P3P1R6Z3TG1TVYF122AR","2026-01-07 11:50:14.796+00","2026-01-07 11:50:14.796+00",NULL,"{""original_id"": ""13861691011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Nail Art & Polish > Curing Lamps"", ""original_level"": 3}"
"pcat_01KEC4P4243V47WDFRDYJ7PVF1","False Nails & Accessories","","false-nails-accessories","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P3P1R6Z3TG1TVYF122AR.pcat_01KEC4P4243V47WDFRDYJ7PVF1",True,False,2,"pcat_01KEC4P3P1R6Z3TG1TVYF122AR","2026-01-07 11:50:14.852+00","2026-01-07 11:50:14.852+00",NULL,"{""original_id"": ""16261986011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Nail Art & Polish > False Nails & Accessories"", ""original_level"": 3}"
"pcat_01KEC4P43V9C5YND0XB2SPRBNQ","Acrylic Nail Tools","","acrylic-nail-tools","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P3P1R6Z3TG1TVYF122AR.pcat_01KEC4P4243V47WDFRDYJ7PVF1.pcat_01KEC4P43V9C5YND0XB2SPRBNQ",True,False,0,"pcat_01KEC4P4243V47WDFRDYJ7PVF1","2026-01-07 11:50:14.907+00","2026-01-07 11:50:14.907+00",NULL,"{""original_id"": ""13861682011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Nail Art & Polish > False Nails & Accessories > Acrylic Nail Tools"", ""original_level"": 4}"
"pcat_01KEC4P45G5T4RWSS0TVGJ7D25","Acrylic Powders & Liquids","","acrylic-powders-liquids","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P3P1R6Z3TG1TVYF122AR.pcat_01KEC4P4243V47WDFRDYJ7PVF1.pcat_01KEC4P45G5T4RWSS0TVGJ7D25",True,False,1,"pcat_01KEC4P4243V47WDFRDYJ7PVF1","2026-01-07 11:50:14.96+00","2026-01-07 11:50:14.961+00",NULL,"{""original_id"": ""17269962011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Nail Art & Polish > False Nails & Accessories > Acrylic Powders & Liquids"", ""original_level"": 4}"
"pcat_01KEC4P477W0G3WQMB6CJR6M9V","False Nails","","false-nails","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P3P1R6Z3TG1TVYF122AR.pcat_01KEC4P4243V47WDFRDYJ7PVF1.pcat_01KEC4P477W0G3WQMB6CJR6M9V",True,False,2,"pcat_01KEC4P4243V47WDFRDYJ7PVF1","2026-01-07 11:50:15.015+00","2026-01-07 11:50:15.015+00",NULL,"{""original_id"": ""3784781"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Nail Art & Polish > False Nails & Accessories > False Nails"", ""original_level"": 4}"
"pcat_01KEC4P492SB0MDTQ26T0XNHAC","Nail Glue","","nail-glue","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P3P1R6Z3TG1TVYF122AR.pcat_01KEC4P4243V47WDFRDYJ7PVF1.pcat_01KEC4P492SB0MDTQ26T0XNHAC",True,False,3,"pcat_01KEC4P4243V47WDFRDYJ7PVF1","2026-01-07 11:50:15.074+00","2026-01-07 11:50:15.074+00",NULL,"{""original_id"": ""17269963011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Nail Art & Polish > False Nails & Accessories > Nail Glue"", ""original_level"": 4}"
"pcat_01KEC4P4ARKE5K86PKZVWG2KT8","Nail Tips","","nail-tips","pcat_01KEC4P2WST0HX1JQ8YQJT433B.pcat_01KEC4P2ZFDQBB4TFWMMQ0591K.pcat_01KEC4P3P1R6Z3TG1TVYF122AR.pcat_01KEC4P4243V47WDFRDYJ7PVF1.pcat_01KEC4P4ARKE5K86PKZVWG2KT8",True,False,4,"pcat_01KEC4P4243V47WDFRDYJ7PVF1","2026-01-07 11:50:15.128+00","2026-01-07 11:50:15.128+00",NULL,"{""original_id"": ""13861684011"", ""original_path"": ""Beauty > Foot, Hand & Nail Care > Nail Art & Polish > False Nails & Accessories > Nail Tips"", ""original_level"": 4}"
